@relation amp_5_occupancy-detection

@attribute time-index numeric
@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy numeric

@data
6043,20.39,32.7,0,665.5,0.004847,0
6044,20.5,32.79,0,661,?,?
6045,20.39,32.7,0,661,0.004847,0
6046,20.39,32.7,0,662,0.004847,0
6047,20.39,32.7,0,663.333333,0.004847,0
6048,20.445,32.745,0,665,0.00487,0
6049,20.5,32.7,0,668.5,0.00488,0
6050,20.5,32.7,0,668,0.00488,0
6051,?,32.7,0,669,0.004847,0
6052,20.39,32.7,0,668,0.004847,0
6053,20.39,32.663333,0,664,0.004841,0
6054,20.445,32.645,0,665.25,0.004855,0
6055,20.426667,32.626667,?,658,0.004847,0
6056,20.39,?,?,663.5,?,0
6057,20.39,32.59,0,668.333333,0.00483,0
6058,20.39,32.59,0,672,0.00483,?
6059,20.445,32.645,0,675,?,0
6060,20.39,32.59,0,674.5,0.00483,0
6061,20.39,32.545,0,671,0.004823,0
6062,20.39,32.5,0,670,0.004817,0
6063,20.39,32.545,0,672,0.004823,0
6064,20.5,32.59,0,670,0.004863,0
6065,20.39,32.5,?,678.5,0.004817,0
6066,20.39,32.5,0,679,0.004817,0
6067,20.445,32.545,0,675.5,0.00484,0
6068,20.426667,32.53,?,677,0.004832,0
6069,20.39,32.5,0,675.5,0.004817,0
6070,20.39,32.5,0,676,0.004817,0
6071,20.426667,32.5,0,673.666667,0.004828,0
6072,?,32.5,0,674.5,?,0
6073,20.5,32.5,0,675.5,0.00485,?
6074,20.5,32.5,0,675.5,0.00485,0
6075,20.445,32.5,0,676,0.004833,?
6076,20.5,32.5,0,675.5,0.00485,0
6077,20.445,32.45,0,681,0.004826,0
6078,?,32.5,0,675,0.00485,0
6079,20.39,32.4,0,677,0.004802,0
6080,20.39,32.4,0,678,0.004802,0
6081,20.445,32.45,?,672,0.004826,0
6082,20.445,32.45,0,672.5,0.004826,0
6083,20.39,32.4,0,671,0.004802,0
6084,20.39,32.29,0,675,0.004785,0
6085,20.39,32.29,0,?,0.004785,0
6086,20.39,32.29,0,673.5,0.004785,0
6087,20.39,32.29,0,676,0.004785,0
6088,20.463333,32.363333,0,679.333333,?,0
6089,?,32.326667,?,684.666667,0.004802,?
6090,?,32.29,0,685.333333,?,0
6091,20.39,32.29,0,686,0.004785,0
6092,20.39,32.29,0,679,0.004785,0
6093,20.39,32.29,0,677,0.004785,0
6094,?,32.29,0,684,0.004785,0
6095,20.39,32.245,0,678.5,0.004779,0
6096,20.39,32.245,0,680,0.004779,0
6097,20.39,32.245,0,675,0.004779,0
6098,20.39,32.2,0,676,0.004772,0
6099,20.5,32.29,0,682,0.004818,?
6100,20.39,32.245,0,679.5,0.004779,0
6101,20.39,32.2,0,681,?,0
6102,20.39,32.2,0,683.333333,0.004772,0
6103,20.39,?,0,684,0.004772,0
6104,?,32.2,0,683.5,0.004772,0
6105,20.39,32.2,0,680,?,0
6106,20.39,32.2,0,680,0.004772,0
6107,20.39,?,0,685.5,0.004772,0
6108,20.39,32.2,0,682,0.004772,0
6109,20.39,32.2,0,690.5,0.004772,0
6110,20.39,32.145,0,689,0.004764,0
6111,20.39,32.09,0,690,0.004756,0
6112,20.39,32.2,0,684,?,0
6113,20.39,32.09,0,688,0.004756,0
6114,20.39,32.09,0,691,0.004756,0
6115,20.39,32.09,0,691,0.004756,0
6116,20.39,32.09,0,698,0.004756,0
6117,20.39,32.09,0,693.5,0.004756,0
6118,20.39,32.09,0,695.333333,0.004756,0
6119,20.39,32.09,0,688.5,0.004756,0
6120,20.39,32.09,0,685.5,0.004756,0
6121,20.39,32.09,0,686,0.004756,0
6122,20.39,32,?,688.333333,0.004742,0
6123,20.39,32,0,692,0.004742,0
6124,20.39,32,0,684,0.004742,0
6125,20.39,32,0,690,0.004742,0
6126,20.39,32,0,690.666667,0.004742,0
6127,20.39,32,0,692,0.004742,0
6128,20.39,32,0,691,0.004742,0
6129,20.39,32,0,696,0.004742,0
6130,20.39,32,0,696,0.004742,0
6131,?,32,0,699,0.004742,0
6132,20.39,32,0,698.333333,0.004742,0
6133,20.39,32,0,694.333333,0.004742,0
6134,?,32,0,695,0.004742,0
6135,20.39,32,0,696,0.004742,0
6136,20.39,32,0,692,0.004742,0
6137,20.39,32,0,694,0.004742,0
6138,20.39,32,0,692.666667,?,0
6139,20.39,?,0,694.666667,?,?
6140,?,32,0,694,0.004727,0
6141,20.39,31.89,0,?,0.004726,?
6142,20.39,31.89,0,694,0.004726,0
6143,20.323333,31.89,0,701,0.004706,0
6144,20.39,31.89,0,705,0.004726,0
6145,20.39,31.89,0,704.5,0.004726,0
6146,20.34,31.89,0,700,0.004711,0
6147,20.39,31.89,0,700,0.004726,0
6148,20.39,31.79,0,706.5,0.004711,?
6149,?,31.856667,0,703.333333,?,0
6150,20.29,31.79,0,697,0.004682,0
6151,20.39,31.79,0,698.5,0.004711,0
6152,20.39,31.79,0,699,0.004711,0
6153,20.39,31.79,0,700,0.004711,0
6154,20.39,31.79,0,695,0.004711,0
6155,20.34,31.79,0,701,0.004696,0
6156,20.34,31.79,0,698.5,0.004696,0
6157,20.39,31.79,0,699,0.004711,0
6158,20.39,31.79,0,699,0.004711,0
6159,20.356667,31.79,0,702,0.004701,0
6160,20.39,31.7,0,703,0.004697,0
6161,20.29,31.745,0,700,0.004675,?
6162,20.323333,?,0,701,0.004678,0
6163,20.39,31.7,0,?,0.004697,0
6164,20.39,31.7,0,706,0.004697,0
6165,20.34,31.7,0,708.5,0.004683,0
6166,20.39,31.7,0,707,0.004697,0
6167,20.34,31.65,0,706.5,0.004675,?
6168,20.29,?,0,700.5,0.004653,0
6169,20.39,31.6,0,712,0.004682,0
6170,20.356667,31.6,0,710,0.004673,0
6171,20.39,31.6,0,705,0.004682,0
6172,20.39,31.6,0,709.5,0.004682,0
6173,20.356667,31.566667,0,704,0.004668,0
6174,20.29,31.6,0,708.5,0.004653,0
6175,20.29,31.55,0,710.5,0.004646,0
6176,20.29,31.5,0,708.5,0.004638,0
6177,20.34,31.5,0,707.5,0.004653,0
6178,20.34,31.5,?,707.5,0.004653,0
6179,20.29,31.5,0,706,0.004638,0
6180,20.29,31.5,0,709,0.004638,0
6181,20.29,31.5,0,706.5,0.004638,0
6182,20.29,31.5,?,706.333333,0.004638,0
6183,20.29,31.39,0,713,0.004622,0
6184,20.29,31.445,0,707.5,0.00463,0
6185,?,31.39,?,710.666667,0.004632,0
6186,20.323333,31.39,0,?,0.004632,0
6187,20.39,31.34,0,717,?,0
6188,20.34,31.29,0,713.5,0.004622,0
6189,20.34,31.29,0,713,0.004622,?
6190,20.29,31.2,0,713.5,0.004594,0
6191,20.29,31.29,0,715.5,0.004607,0
6192,20.29,31.29,?,713,0.004607,0
6193,20.29,31.2225,0,714,?,0
6194,20.39,31.29,0,714,0.004636,0
6195,20.29,31.29,?,718.5,0.004607,0
6196,20.29,31.245,0,719.5,0.004601,0
6197,20.29,31.29,0,720,0.004607,0
6198,20.29,31.2,0,715.5,0.004594,0
6199,20.29,?,0,715,0.004594,0
6200,20.29,31.2,0,717,0.004594,0
6201,20.29,31.1,0,720,0.004579,0
6202,20.29,31.2,0,721,0.004594,0
6203,20.29,31.2,0,722,0.004594,0
6204,20.29,31.2,0,721,0.004594,0
6205,20.29,31.2,0,715.5,0.004594,0
6206,20.29,31.133333,0,718,0.004584,0
6207,20.29,31.1,0,717.666667,0.004579,0
6208,?,31,0,722,0.004564,0
6209,20.29,31.1,0,722.5,0.004579,0
6210,20.245,31.1,0,723,0.004566,0
6211,20.29,31.05,0,720.5,0.004572,0
6212,20.245,31.05,0,721,0.004559,0
6213,20.29,31,0,722,0.004564,0
6214,20.29,31.066667,?,720.666667,0.004574,0
6215,20.29,31.033333,0,723.666667,0.004569,0
6216,20.29,?,0,715.333333,0.004564,0
6217,20.29,31,0,718,0.004564,0
6218,20.29,31,0,715,0.004564,0
6219,20.29,31,0,712,0.004564,0
6220,20.29,31,0,718,0.004564,0
6221,20.29,31,0,718.5,0.004564,0
6222,20.29,31,0,719.333333,0.004564,0
6223,20.29,31,?,716,0.004564,0
6224,20.29,?,0,717.5,0.004548,0
6225,20.245,30.84,0,728,0.004528,0
6226,20.245,30.84,0,728,0.004528,0
6227,20.245,30.84,0,728,0.004528,0
6228,20.29,?,0,727,0.004548,?
6229,20.29,30.84,0,723,0.004541,0
6230,20.26,30.856667,0,724.666667,0.004535,0
6231,20.29,30.89,0,717,0.004548,0
6232,20.29,30.89,0,713,0.004548,0
6233,20.29,30.79,0,709.5,0.004533,?
6234,20.23,30.663333,0,715.333333,0.004498,0
6235,20.26,30.76,0,717.666667,0.00452,0
6236,20.29,30.695,0,720.5,0.004519,0
6237,?,30.65,0,714.5,0.0045,0
6238,20.2,30.65,0,715.5,0.004487,0
6239,20.245,30.65,0,715,0.0045,0
6240,20.29,30.7,0,713,0.00452,0
6241,20.29,30.7,0,713,0.00452,0
6242,20.245,30.65,0,714.5,?,0
6243,20.2,30.6,0,715.5,0.00448,0
6244,20.26,30.666667,0,724.333333,0.004506,0
6245,20.29,30.6,0,723,0.004505,0
6246,20.29,30.6,0,721.333333,0.004505,0
6247,20.29,?,0,721,0.004498,0
6248,20.29,30.5,0,721,0.00449,0
6249,20.29,30.55,0,717.5,0.004498,0
6250,?,30.5,0,717,0.00449,0
6251,20.29,30.533333,0,725,0.004495,0
6252,20.2,30.39,0,724.5,0.004449,0
6253,20.2,30.39,0,727.5,0.004449,0
6254,20.2,30.34,0,728,0.004441,0
6255,20.29,30.5,0,734.5,0.00449,0
6256,20.2,30.39,0,727,0.004449,0
6257,20.26,30.43,0,730.333333,0.004471,0
6258,20.245,30.445,0,730.5,0.004469,0
6259,20.29,30.426667,0,727.333333,0.004479,0
6260,20.29,30.34,0,725.5,0.004466,0
6261,20.29,30.34,0,731,0.004466,0
6262,20.245,30.245,0,727.5,0.00444,0
6263,20.29,30.245,0,728,0.004452,0
6264,20.2,30.29,0,730,0.004434,0
6265,20.2675,30.34,0,731,?,0
6266,?,30.356667,0,729.666667,0.004469,0
6267,?,30.245,0,730.5,0.00444,0
6268,20.2,30.1,0,?,0.004406,0
6269,20.245,30.1975,0,?,0.004433,0
6270,20.245,30.05,0,734,0.004411,0
6271,20.29,30.2,0,733.333333,0.004446,?
6272,20.245,?,0,733.5,0.004426,0
6273,20.29,30.2,0,732,0.004446,0
6274,20.29,30.15,0,731,0.004438,0
6275,?,30.1,0,728,0.004431,0
6276,20.245,?,0,734.5,0.004404,0
6277,20.2,30.066667,0,731.5,0.004401,0
6278,20.29,30.1,0,730.5,0.004431,0
6279,20.29,30.05,0,725,?,0
6280,20.245,29.84,0,?,0.00438,0
6281,20.245,30,0,732.5,0.004404,0
6282,?,30.05,0,732,0.004423,0
6283,20.2,30,0,721,0.004391,0
6284,20.23,?,0,723.5,0.0044,0
6285,20.245,30,0,730,0.004404,0
6286,20.2,29.89,0,727.5,0.004375,0
6287,20.2675,29.89,0,727.5,0.004394,0
6288,20.29,29.89,0,733,?,0
6289,20.29,29.89,0,729.5,0.0044,0
6290,20.29,29.89,0,731,0.0044,0
6291,20.29,29.89,0,733,0.0044,0
6292,20.29,29.823333,0,733.333333,0.00439,0
6293,20.29,29.745,0,731,0.004378,?
6294,20.29,29.745,0,733,0.004378,0
6295,20.2,29.7,0,730.5,0.004347,0
6296,20.245,29.745,0,733.5,0.004366,0
6297,20.26,29.666667,0,733,0.004358,0
6298,20.29,29.7,0,733,0.004372,0
6299,20.245,29.695,0,729,?,0
6300,20.26,29.633333,0,?,0.004354,0
6301,?,29.7,0,730,?,0
6302,20.26,29.666667,0,723.333333,?,0
6303,20.29,29.7,0,723,0.004372,0
6304,20.245,29.6,0,726.5,0.004345,0
6305,20.245,?,0,727.5,0.004337,0
6306,20.245,29.65,0,729.5,?,0
6307,20.29,29.6,0,733,0.004357,0
6308,20.2,29.6,0,728,?,0
6309,20.29,29.6,0,730.5,0.004357,0
6310,20.2,29.5,0,?,0.004318,0
6311,20.2,29.463333,0,739,0.004312,0
6312,20.29,29.5,0,738,0.004342,0
6313,20.26,29.463333,0,735.333333,0.004328,0
6314,20.2,29.39,0,732,0.004301,0
6315,20.29,29.5,0,726.5,0.004342,0
6316,20.245,29.445,0,734,0.004322,0
6317,20.29,29.5,?,733,0.004342,0
6318,20.29,29.5,0,733,0.004342,0
6319,20.29,29.5,0,731,0.004342,0
6320,20.29,29.5,0,739,0.004342,0
6321,20.26,29.426667,0,732.333333,0.004323,0
6322,20.29,29.463333,0,727.666667,0.004336,0
6323,20.29,29.5,0,723,0.004342,0
6324,20.29,29.39,0,725.5,0.004326,0
6325,20.29,29.39,?,727,0.004326,0
6326,20.245,29.34,0,735,?,0
6327,20.245,29.34,0,732.5,0.004306,0
6328,20.29,29.29,0,731,0.004311,0
6329,20.29,29.29,0,732.5,0.004311,0
6330,20.29,29.29,0,729,0.004311,0
6331,20.29,29.2,0,733,0.004297,0
6332,20.29,?,0,729.5,0.004297,0
6333,20.29,29.2,0,733,0.004297,0
6334,20.29,29.2,0,734,0.004297,?
6335,20.29,29.2,0,732,0.004297,0
6336,20.29,29,0,730,0.004268,0
6337,20.29,29.2,0,734,0.004297,0
6338,20.245,29.15,0,731,0.004278,0
6339,20.29,29.175,0,732,0.004294,0
6340,20.29,29,0,730,0.004268,0
6341,20.26,29.133333,0,?,0.00428,0
6342,20.2,?,0,739,0.004259,0
6343,20.2675,29.175,0,?,0.004288,0
6344,20.26,29.166667,0,727.5,0.004285,0
6345,20.29,29.2,0,733.5,0.004297,0
6346,20.29,29,0,729,0.004268,0
6347,20.29,29.1,0,711,0.004283,?
6348,20.29,29.1,0,712,0.004283,0
6349,20.245,29.05,0,709,0.004263,0
6350,20.29,29,0,698.333333,0.004268,0
6351,20.29,29,0,697,0.004268,0
6352,20.29,29,0,711,0.004268,0
6353,20.29,29,0,749,0.004268,0
6354,20.29,29,0,758,0.004268,0
6355,20.29,28.93,0,774,0.004257,0
6356,20.29,28.89,0,778,0.004252,0
6357,20.29,28.89,0,781.333333,0.004252,0
6358,20.29,28.84,0,775,0.004244,0
6359,20.29,28.79,0,775.666667,0.004237,?
6360,20.34,28.745,0,781.5,0.004243,?
6361,20.29,28.745,0,783.5,0.00423,0
6362,20.29,28.79,0,786,0.004237,0
6363,20.29,28.79,0,790,0.004237,0
6364,20.29,28.79,0,789,0.004237,0
6365,20.29,28.73,0,801,?,0
6366,20.29,28.65,0,804,0.004216,0
6367,20.29,28.6,0,798,0.004209,0
6368,20.29,28.6,0,797,0.004209,0
6369,20.29,28.6,0,793,0.004209,?
6370,20.29,28.533333,0,802.666667,0.004199,0
6371,20.29,28.5,0,799,0.004194,0
6372,20.29,28.6,0,803.333333,0.004209,0
6373,20.29,?,0,806.5,0.004209,0
6374,20.29,28.6,0,805,0.004209,0
6375,20.29,28.5,0,801,0.004194,0
6376,20.29,28.55,0,805,0.004201,0
6377,20.29,28.6,0,807,0.004209,0
6378,?,28.566667,0,808.666667,0.004204,0
6379,20.29,28.5,0,815,0.004194,0
6380,20.29,28.5,0,818,0.004194,0
6381,20.29,28.5,0,810.5,0.004194,0
6382,20.29,28.5,0,809.5,0.004194,0
6383,20.29,28.5,0,810,0.004194,0
6384,20.29,28.5,0,816.5,0.004194,0
6385,20.2,28.39,0,811,0.004154,0
6386,20.245,28.4175,0,813.5,0.00417,0
6387,20.26,28.29,0,820,0.004155,0
6388,20.29,28.5,0,815.333333,0.004194,0
6389,20.29,28.39,0,817,0.004177,0
6390,20.29,28.39,0,815.5,0.004177,0
6391,20.29,?,0,822,0.004177,?
6392,20.29,28.34,0,826,0.00417,0
6393,20.29,28.39,0,825.5,0.004177,0
6394,20.245,28.245,0,?,0.004144,0
6395,20.29,28.39,?,823,0.004177,0
6396,20.29,?,0,821,0.004163,0
6397,20.29,28.29,0,814.5,0.004163,0
6398,20.29,28.26,0,822.333333,0.004158,0
6399,20.29,28.2,0,828,0.004149,0
6400,20.29,28.245,0,831.5,0.004156,0
6401,20.245,28.245,0,831.5,0.004144,0
6402,20.29,28.23,0,841.333333,0.004154,0
6403,20.23,28.1,0,846.333333,0.004119,0
6404,20.29,28.2,0,852,0.004149,0
6405,20.29,28.1,0,866,0.004134,0
6406,20.29,28.1,0,865.5,0.004134,0
6407,20.29,28.1,0,1018.5,0.004134,0
6408,20.29,28.05,0,953.5,0.004127,0
6409,20.29,28.05,0,926,0.004127,0
6410,20.29,28.1,0,921.333333,0.004134,0
6411,20.29,28.1,0,905,0.004134,0
6412,20.34,28.05,0,885,0.00414,0
6413,20.29,28,0,874,?,0
6414,20.29,28.05,0,870,0.004127,0
6415,20.29,27.89,0,858,0.004103,0
6416,20.29,28.025,0,863.5,0.004123,0
6417,?,28,0,862.333333,0.00412,0
6418,20.34,27.89,0,858.5,0.004116,0
6419,20.39,27.89,0,?,0.004129,0
6420,20.39,27.89,0,858,0.004129,0
6421,20.29,27.79,0,859,0.004089,0
6422,20.39,27.84,?,869,0.004122,0
6423,20.356667,27.79,0,859.333333,0.004106,0
6424,20.39,27.79,0,853,0.004114,0
6425,20.39,27.79,0,?,0.004114,?
6426,20.39,27.79,0,851.5,0.004114,0
6427,20.39,27.79,0,859.5,0.004114,0
6428,20.39,27.7,0,859,0.004101,?
6429,20.39,27.6,0,852,0.004086,?
6430,20.39,27.7,0,852.5,0.004101,0
6431,20.39,27.65,0,845,0.004093,0
6432,20.39,27.7,0,851.5,?,0
6433,20.39,27.6,0,863,0.004086,0
6434,20.39,27.6,0,859,0.004086,0
6435,20.39,27.7,0,860,?,0
6436,20.39,?,0,851.666667,0.004086,0
6437,20.39,27.53,0,853.5,0.004075,0
6438,20.39,27.5,0,851.333333,0.004071,0
6439,20.39,27.55,0,854.25,0.004078,0
6440,20.39,27.55,0,852,0.004078,0
6441,20.39,27.5,0,854,0.004071,0
6442,20.39,27.463333,0,853,0.004065,0
6443,20.39,27.5,0,853.5,0.004071,0
6444,20.39,27.5,0,855,0.004071,0
6445,20.39,27.5,0,856,0.004071,0
6446,20.39,27.5,0,855.5,?,0
6447,20.39,27.39,0,853.666667,0.004054,0
6448,20.39,27.39,0,?,0.004054,0
6449,20.39,27.39,0,853,0.004054,0
6450,20.39,27.34,0,851.5,0.004047,0
6451,20.39,27.34,0,853,0.004047,0
6452,20.39,27.39,0,855,0.004054,0
6453,20.39,27.39,0,853.666667,0.004054,0
6454,20.39,27.29,0,?,0.00404,0
6455,20.39,27.29,0,856.5,0.00404,?
6456,20.39,27.2,0,857,0.004026,0
6457,20.39,27.2,0,861.5,0.004026,0
6458,20.39,27.245,0,860,?,0
6459,20.39,27.29,0,865,0.00404,0
6460,20.39,27.245,0,864.5,0.004033,0
6461,20.39,27.2,0,868,0.004026,0
6462,20.39,27.2,0,858,0.004026,0
6463,20.39,27.2,0,853,0.004026,0
6464,20.39,27.2,?,854.5,0.004026,0
6465,20.39,27.133333,0,859.333333,0.004016,0
6466,20.39,27.1,0,860,0.004011,0
6467,20.39,?,0,864,0.004011,0
6468,20.39,27.1,0,865,0.004011,0
6469,20.39,27.1,0,?,0.004011,0
6470,20.39,27.1,0,865.5,0.004011,0
6471,?,27.05,?,852.5,0.004004,0
6472,20.39,27.1,0,859.5,0.004011,?
6473,20.39,27.1,0,852,0.004011,0
6474,?,27.1,0,861.666667,0.004011,0
6475,20.39,27.05,0,864.5,0.004004,0
6476,20.39,27,0,865.333333,0.003996,0
6477,20.34,27.1,0,867,0.003999,0
6478,20.34,27.15,0,861,0.004006,0
6479,20.356667,27.1,0,853,0.004003,0
6480,20.39,27.1,0,856.5,0.004011,0
6481,20.39,27.1,0,861,0.004011,0
6482,20.39,27.05,0,862,0.004004,0
6483,20.39,27,?,857.333333,0.003996,0
6484,20.29,27.1,0,857,0.003986,0
6485,?,27.1,0,858,0.004003,0
6486,20.34,27.05,?,864.5,0.003991,?
6487,20.34,27.05,0,864.5,0.003991,0
6488,?,27,0,864,0.003996,0
6489,20.39,27,0,863,0.003996,0
6490,20.39,27,0,863.5,0.003996,0
6491,20.39,27.1,0,860.666667,0.004011,0
6492,20.39,27,0,865,?,0
6493,20.39,26.89,0,865,0.00398,0
6494,20.39,26.89,0,860.5,0.00398,0
6495,20.39,26.89,0,863,0.00398,?
6496,20.39,26.89,0,865,0.00398,0
6497,20.39,26.89,?,863,0.00398,0
6498,20.39,26.89,0,861,0.00398,0
6499,20.39,26.89,0,862.5,0.00398,0
6500,20.39,26.89,0,?,0.00398,0
6501,20.39,26.89,0,867,0.00398,0
6502,20.39,26.89,0,873,0.00398,0
6503,20.39,26.89,0,872,0.00398,0
6504,20.39,26.89,0,866,0.00398,0
6505,20.39,26.89,0,863.333333,0.00398,0
6506,20.39,?,0,868.5,0.003965,0
6507,20.39,26.79,0,871,0.003965,0
6508,20.39,26.76,?,864.666667,0.003961,0
6509,?,26.7,0,869,0.003952,0
6510,20.39,26.7,0,?,0.003952,0
6511,20.5,26.7,?,868,0.003979,0
6512,?,26.7,0,867.5,0.003952,0
6513,20.39,26.7,0,864.25,0.003952,0
6514,20.39,26.7,0,?,0.003952,0
6515,20.39,26.7,0,860,0.003952,0
6516,?,26.65,0,865.5,0.003944,?
6517,20.39,26.7,0,866,0.003952,0
6518,20.39,26.6,0,863,0.003937,0
6519,20.445,26.65,0,871,0.003958,0
6520,20.39,26.6,0,868,0.003937,0
6521,20.39,26.55,0,869.666667,0.003929,0
6522,20.39,26.6,?,866,0.003937,0
6523,20.39,26.6,0,866.5,0.003937,0
6524,20.39,26.5,0,868,0.003922,0
6525,20.39,26.5,0,856,0.003922,0
6526,20.426667,?,0,860,0.003936,0
6527,20.39,?,0,855,0.003922,0
6528,?,26.5,0,859,0.003922,0
6529,20.39,26.5,0,854.5,0.003922,0
6530,20.39,26.445,0,852.5,0.003914,0
6531,20.39,26.5,0,863.5,0.003922,0
6532,20.5,26.5,0,869,0.003949,0
6533,20.39,26.5,0,863,0.003922,0
6534,20.39,26.5,0,857,0.003922,0
6535,20.39,26.5,0,860,0.003922,0
6536,20.39,26.5,0,857.5,0.003922,0
6537,20.39,26.5,0,857.5,0.003922,?
6538,20.39,26.39,0,853,0.003906,0
6539,20.39,26.5,0,859.5,0.003922,0
6540,20.39,26.445,0,862,0.003914,0
6541,20.39,26.39,0,858.5,0.003906,0
6542,20.39,26.39,0,?,0.003906,0
6543,?,26.39,0,848,0.003906,0
6544,20.39,26.39,0,851,0.003906,0
6545,20.39,26.39,0,858,0.003906,0
6546,20.39,?,0,860,0.003906,0
6547,20.39,26.39,0,859,0.003906,0
6548,20.39,26.39,0,860,0.003906,0
6549,20.39,26.39,0,860.666667,0.003906,0
6550,20.39,26.39,0,868,0.003906,0
6551,20.39,26.34,0,860,0.003898,0
6552,20.39,26.39,0,848,?,0
6553,20.39,26.39,0,856,0.003906,0
6554,?,26.39,0,857,0.003906,0
6555,20.39,26.39,0,856,0.003906,0
6556,20.39,26.39,0,851,0.003906,0
6557,20.39,26.29,0,848,0.003891,0
6558,20.39,26.365,0,846.5,0.003902,0
6559,20.39,26.29,0,846,0.003891,0
6560,20.39,26.29,0,847.5,0.003891,0
6561,20.39,26.2675,0,842.5,0.003887,0
6562,20.39,26.29,0,844,0.003891,0
6563,20.39,26.245,0,846.5,0.003884,0
6564,20.39,26.23,0,845,0.003882,0
6565,20.39,26.2,0,?,?,0
6566,20.39,?,0,845,0.003877,0
6567,20.39,26.2,?,845,0.003877,0
6568,20.34,26.2,0,847,0.003865,?
6569,20.39,26.2,0,848,0.003877,0
6570,20.39,26.2,0,844,0.003877,0
6571,20.39,26.2,0,845,0.003877,0
6572,?,26.1,0,845,0.003862,?
6573,20.39,26,0,?,0.003847,0
6574,20.29,26.2,0,841.5,0.003853,0
6575,20.29,26.2,0,?,0.003853,0
6576,20.39,26.1,0,834,0.003862,?
6577,20.323333,?,0,820.666667,0.003832,0
6578,20.29,?,0,?,0.003838,0
6579,20.29,26.2,0,814.5,0.003853,0
6580,20.29,26.133333,0,815.333333,0.003843,0
6581,20.29,26.1,0,806.5,0.003838,0
6582,20.39,26.1,0,803,0.003862,0
6583,20.29,26.2,0,802,0.003853,0
6584,20.34,26.1,0,796,0.00385,0
6585,20.39,26.066667,0,794.333333,0.003857,0
6586,20.39,26,0,798,0.003847,0
6587,20.29,26,0,798,0.003824,0
6588,20.39,26,0,800.5,0.003847,0
6589,20.39,26,0,801,0.003847,0
6590,20.39,25.963333,0,804,0.003842,0
6591,20.39,25.945,0,810.5,0.003839,0
6592,20.39,25.89,0,807,0.003831,0
6593,20.39,25.89,0,795.5,0.003831,0
6594,20.39,25.89,0,799,0.003831,0
6595,20.39,25.89,0,793,0.003831,0
6596,20.39,25.89,0,796.5,0.003831,0
6597,20.39,25.84,0,809,0.003824,?
6598,20.39,?,0,802,0.003831,0
6599,20.34,25.89,0,798,0.003819,0
6600,20.39,25.84,0,799.5,0.003824,0
6601,20.34,25.89,0,802,0.003819,0
6602,20.39,25.79,0,?,0.003816,0
6603,20.39,25.79,0,801,0.003816,0
6604,20.39,25.79,?,800,0.003816,?
6605,20.39,25.79,0,795,0.003816,0
6606,20.356667,25.79,0,791.333333,0.003808,0
6607,20.39,25.79,0,791,0.003816,0
6608,20.39,25.79,0,789.5,0.003816,0
6609,20.39,25.79,0,789.5,0.003816,0
6610,20.39,25.76,0,784.333333,0.003812,0
6611,20.39,25.79,0,780,0.003816,0
6612,20.39,25.745,0,781.5,0.003809,0
6613,?,25.79,0,787,0.003816,0
6614,20.39,25.79,0,786.5,0.003816,0
6615,20.39,25.79,0,784.333333,0.003816,0
6616,?,25.7,0,791,0.003803,0
6617,20.39,25.745,0,788,0.003809,0
6618,20.39,25.7,0,787,0.003803,0
6619,20.39,25.7,0,781,0.003803,0
6620,20.39,25.7,0,784,0.003803,0
6621,20.39,25.666667,0,781.666667,0.003798,0
6622,20.445,25.7,0,781.5,0.003816,0
6623,20.39,25.6,0,782.5,0.003788,0
6624,20.39,25.6,0,781,0.003788,0
6625,20.463333,25.666667,?,778,0.003815,0
6626,20.5,25.7,0,786.5,0.003829,?
6627,20.5,25.65,0,784.5,0.003821,0
6628,20.426667,25.633333,0,786.333333,0.003802,0
6629,20.426667,25.633333,0,792.666667,0.003802,0
6630,20.39,25.55,0,791,0.00378,0
6631,20.445,?,0,793,0.003801,0
6632,20.426667,25.6,0,796,0.003797,0
6633,20.39,25.55,0,797.5,0.00378,0
6634,20.445,25.65,0,797.5,0.003808,0
6635,20.39,25.6,0,798.5,0.003788,0
6636,20.39,?,0,795.5,0.003788,?
6637,20.39,25.6,0,799,0.003788,0
6638,20.39,25.6,0,795,0.003788,0
6639,20.39,25.5,0,794,0.003773,0
6640,20.39,25.5,0,788.666667,?,0
6641,20.39,25.5,0,791.5,0.003773,0
6642,20.39,25.5,0,793,0.003773,?
6643,20.39,25.5,0,798,0.003773,0
6644,20.445,25.445,0,798,0.003778,0
6645,20.39,25.39,0,792,0.003757,0
6646,20.39,25.39,0,790.5,0.003757,0
6647,20.5,25.39,0,792,0.003782,0
6648,20.5,25.39,0,793,?,0
6649,20.5,25.39,0,789,0.003782,0
6650,20.39,25.29,0,796,0.003742,0
6651,20.445,25.29,0,794.5,0.003755,0
6652,20.5,25.29,0,792.5,0.003767,0
6653,20.445,25.29,0,795,0.003755,0
6654,20.39,25.245,0,796,0.003735,0
6655,20.445,25.245,0,800.5,0.003748,0
6656,20.5,25.29,0,798.5,0.003767,0
6657,20.5,25.29,?,798,0.003767,0
6658,20.39,25.245,0,801,0.003735,0
6659,20.463333,25.29,0,796,0.003759,0
6660,20.39,25.2,0,801.666667,0.003728,0
6661,20.5,25.29,0,800,?,0
